# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/R7_prokka_output/R7_annotation.gtf" "-o" "R7_counts_64.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/64_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/64_sorted.bam
FGFFFLIJ_03701	contig_2_pilon	4391927	4392295	+	369	2
FGFFFLIJ_03702	contig_2_pilon	4392297	4392605	-	309	48
FGFFFLIJ_03703	contig_2_pilon	4392686	4393108	+	423	5
FGFFFLIJ_03704	contig_2_pilon	4393157	4393570	+	414	16
FGFFFLIJ_03705	contig_2_pilon	4393761	4394690	+	930	16
FGFFFLIJ_03706	contig_2_pilon	4394687	4395118	+	432	0
FGFFFLIJ_03707	contig_2_pilon	4395135	4395779	-	645	68
FGFFFLIJ_03708	contig_2_pilon	4396018	4396458	+	441	12
FGFFFLIJ_03709	contig_2_pilon	4396574	4397797	+	1224	32
FGFFFLIJ_03710	contig_2_pilon	4397915	4398583	-	669	4
FGFFFLIJ_03711	contig_2_pilon	4398771	4399565	+	795	45
FGFFFLIJ_03712	contig_2_pilon	4399647	4400186	+	540	15
FGFFFLIJ_03713	contig_2_pilon	4400233	4400394	-	162	40
FGFFFLIJ_03714	contig_2_pilon	4400662	4400940	+	279	10196
FGFFFLIJ_03715	contig_2_pilon	4400937	4401287	+	351	7757
FGFFFLIJ_03716	contig_2_pilon	4401345	4401560	-	216	354
FGFFFLIJ_03717	contig_2_pilon	4401668	4403197	-	1530	170
FGFFFLIJ_03718	contig_2_pilon	4403291	4403971	+	681	44
FGFFFLIJ_03719	contig_2_pilon	4403925	4405079	-	1155	50
FGFFFLIJ_03720	contig_2_pilon	4405076	4406029	-	954	21
FGFFFLIJ_03721	contig_2_pilon	4406026	4406337	-	312	8
FGFFFLIJ_03722	contig_2_pilon	4406695	4407165	+	471	24
FGFFFLIJ_03723	contig_2_pilon	4407177	4409750	+	2574	78
FGFFFLIJ_03724	contig_2_pilon	4409962	4410822	+	861	18
FGFFFLIJ_03725	contig_2_pilon	4410918	4411154	-	237	563
FGFFFLIJ_03726	contig_2_pilon	4411328	4412173	-	846	221
FGFFFLIJ_03727	contig_2_pilon	4412216	4413793	-	1578	41
FGFFFLIJ_03728	contig_2_pilon	4413909	4415987	-	2079	22
FGFFFLIJ_03729	contig_2_pilon	4415987	4417393	-	1407	14
FGFFFLIJ_03730	contig_2_pilon	4417420	4419417	-	1998	40
FGFFFLIJ_03731	contig_2_pilon	4419547	4420296	-	750	298
FGFFFLIJ_03732	contig_2_pilon	4420554	4421087	+	534	5
FGFFFLIJ_03733	contig_2_pilon	4421610	4423328	+	1719	6
FGFFFLIJ_03734	contig_2_pilon	4423560	4424420	-	861	0
FGFFFLIJ_03735	contig_2_pilon	4424417	4425454	-	1038	26
FGFFFLIJ_03736	contig_2_pilon	4425575	4426357	+	783	663
FGFFFLIJ_03737	contig_2_pilon	4426415	4426489	-	75	0
FGFFFLIJ_03738	contig_2_pilon	4428248	4428637	-	390	1
FGFFFLIJ_03739	contig_2_pilon	4428631	4429059	-	429	2
FGFFFLIJ_03740	contig_2_pilon	4429106	4429537	-	432	106
FGFFFLIJ_03741	contig_2_pilon	4429624	4430409	+	786	60
FGFFFLIJ_03742	contig_2_pilon	4430566	4430922	+	357	6
FGFFFLIJ_03743	contig_2_pilon	4430922	4432298	+	1377	4
FGFFFLIJ_03744	contig_2_pilon	4432384	4433031	+	648	0
FGFFFLIJ_03745	contig_2_pilon	4433044	4433235	+	192	0
FGFFFLIJ_03746	contig_2_pilon	4433262	4433456	+	195	0
FGFFFLIJ_03747	contig_2_pilon	4433482	4433727	+	246	0
FGFFFLIJ_03748	contig_2_pilon	4433630	4434520	-	891	12
FGFFFLIJ_03749	contig_2_pilon	4434571	4435152	+	582	0
FGFFFLIJ_03750	contig_2_pilon	4435149	4435355	+	207	0
FGFFFLIJ_03751	contig_2_pilon	4435352	4436590	+	1239	6
FGFFFLIJ_03752	contig_2_pilon	4436668	4436741	-	74	40
FGFFFLIJ_03753	contig_2_pilon	4436874	4437791	-	918	72
FGFFFLIJ_03754	contig_2_pilon	4438002	4438093	-	92	152
FGFFFLIJ_03755	contig_2_pilon	4438459	4438980	+	522	1069
FGFFFLIJ_03756	contig_2_pilon	4439174	4443466	+	4293	1770
FGFFFLIJ_03757	contig_2_pilon	4443724	4444377	+	654	51
FGFFFLIJ_03758	contig_2_pilon	4444361	4446013	-	1653	528
FGFFFLIJ_03759	contig_2_pilon	4446094	4446495	-	402	312
FGFFFLIJ_03760	contig_2_pilon	4446512	4446967	-	456	473
FGFFFLIJ_03761	contig_2_pilon	4447016	4447888	+	873	12
FGFFFLIJ_03762	contig_2_pilon	4447916	4448101	-	186	98
FGFFFLIJ_03763	contig_2_pilon	4448526	4449551	+	1026	6
FGFFFLIJ_03764	contig_2_pilon	4449899	4450030	+	132	62
FGFFFLIJ_03765	contig_2_pilon	4450093	4450572	+	480	29
FGFFFLIJ_03766	contig_2_pilon	4450623	4451075	-	453	31
FGFFFLIJ_03767	contig_2_pilon	4451323	4452177	+	855	640
FGFFFLIJ_03768	contig_2_pilon	4452187	4452393	+	207	351
FGFFFLIJ_03769	contig_2_pilon	4453013	4454035	+	1023	24
FGFFFLIJ_03770	contig_2_pilon	4454192	4455022	+	831	437
FGFFFLIJ_03771	contig_2_pilon	4455047	4455580	-	534	145
FGFFFLIJ_03772	contig_2_pilon	4455888	4456739	-	852	529
FGFFFLIJ_03773	contig_2_pilon	4456896	4458062	-	1167	17
FGFFFLIJ_03774	contig_2_pilon	4458059	4458472	-	414	31
FGFFFLIJ_03775	contig_2_pilon	4458469	4459662	-	1194	96
FGFFFLIJ_03776	contig_2_pilon	4459803	4460117	-	315	7151
FGFFFLIJ_03777	contig_2_pilon	4460604	4461533	+	930	23
FGFFFLIJ_03778	contig_2_pilon	4462069	4464624	+	2556	2530
FGFFFLIJ_03779	contig_2_pilon	4465165	4465251	-	87	3
FGFFFLIJ_03780	contig_2_pilon	4465396	4465506	+	111	55
FGFFFLIJ_03781	contig_2_pilon	4465503	4465688	+	186	218
FGFFFLIJ_03782	contig_2_pilon	4465876	4466145	-	270	112
FGFFFLIJ_03783	contig_2_pilon	4466425	4467660	+	1236	1131
FGFFFLIJ_03784	contig_2_pilon	4468515	4468736	+	222	13
FGFFFLIJ_03785	contig_2_pilon	4469615	4469872	+	258	5
FGFFFLIJ_03786	contig_2_pilon	4469872	4470318	+	447	0
FGFFFLIJ_03787	contig_2_pilon	4470315	4470470	+	156	0
FGFFFLIJ_03788	contig_2_pilon	4470467	4471174	+	708	10
FGFFFLIJ_03789	contig_2_pilon	4471171	4471692	+	522	10
FGFFFLIJ_03790	contig_2_pilon	4471704	4472954	+	1251	2
FGFFFLIJ_03791	contig_2_pilon	4472954	4473337	+	384	4
FGFFFLIJ_03792	contig_2_pilon	4473370	4473702	+	333	0
FGFFFLIJ_03793	contig_2_pilon	4473786	4474010	+	225	8
FGFFFLIJ_03794	contig_2_pilon	4474007	4474303	+	297	3
FGFFFLIJ_03795	contig_2_pilon	4474317	4474529	+	213	9
FGFFFLIJ_03796	contig_2_pilon	4474603	4477209	+	2607	29
FGFFFLIJ_03797	contig_2_pilon	4477202	4479397	+	2196	34
FGFFFLIJ_03798	contig_2_pilon	4479609	4479803	+	195	6
FGFFFLIJ_03799	contig_2_pilon	4479837	4480304	+	468	2
FGFFFLIJ_03800	contig_2_pilon	4480313	4480810	+	498	0
FGFFFLIJ_03801	contig_2_pilon	4480830	4481276	+	447	19
FGFFFLIJ_03802	contig_2_pilon	4481443	4481844	+	402	11
FGFFFLIJ_03803	contig_2_pilon	4481931	4482347	+	417	31
FGFFFLIJ_03804	contig_2_pilon	4482396	4483424	-	1029	204
FGFFFLIJ_03805	contig_2_pilon	4483573	4483869	+	297	2
FGFFFLIJ_03806	contig_2_pilon	4483866	4484780	+	915	4
FGFFFLIJ_03807	contig_2_pilon	4484953	4486200	+	1248	8
FGFFFLIJ_03808	contig_2_pilon	4486338	4486529	+	192	3
FGFFFLIJ_03809	contig_2_pilon	4486611	4488035	+	1425	119
FGFFFLIJ_03810	contig_2_pilon	4488107	4488195	-	89	117
FGFFFLIJ_03811	contig_2_pilon	4488239	4490074	-	1836	2209
FGFFFLIJ_03812	contig_2_pilon	4490381	4491223	+	843	390
FGFFFLIJ_03813	contig_2_pilon	4491364	4492104	+	741	3912
FGFFFLIJ_03814	contig_2_pilon	4492505	4493473	+	969	297
FGFFFLIJ_03815	contig_2_pilon	4493854	4494450	-	597	109
FGFFFLIJ_03816	contig_2_pilon	4494804	4495526	-	723	476
FGFFFLIJ_03817	contig_2_pilon	4496173	4497780	+	1608	2908
FGFFFLIJ_03818	contig_2_pilon	4497973	4499445	+	1473	5155
FGFFFLIJ_03819	contig_2_pilon	4499541	4500212	-	672	64
FGFFFLIJ_03820	contig_2_pilon	4500553	4501047	-	495	610
FGFFFLIJ_03821	contig_2_pilon	4501347	4502177	+	831	52
FGFFFLIJ_03822	contig_2_pilon	4502314	4503114	+	801	41
FGFFFLIJ_03823	contig_2_pilon	4503191	4503841	+	651	96
FGFFFLIJ_03824	contig_2_pilon	4503838	4504416	+	579	67
FGFFFLIJ_03825	contig_2_pilon	4504429	4506591	+	2163	41
FGFFFLIJ_03826	contig_2_pilon	4506591	4507898	+	1308	37
FGFFFLIJ_03827	contig_2_pilon	4508057	4508983	+	927	340
FGFFFLIJ_03828	contig_2_pilon	4509911	4511161	+	1251	2417
FGFFFLIJ_03829	contig_2_pilon	4511158	4512003	+	846	300
FGFFFLIJ_03830	contig_2_pilon	4512320	4513042	+	723	1025
FGFFFLIJ_03831	contig_2_pilon	4512936	4513619	-	684	99
FGFFFLIJ_03832	contig_2_pilon	4513616	4514668	-	1053	72
FGFFFLIJ_03833	contig_2_pilon	4514797	4516320	+	1524	73
FGFFFLIJ_03834	contig_2_pilon	4516563	4517585	+	1023	75
FGFFFLIJ_03835	contig_2_pilon	4517675	4518499	-	825	97
FGFFFLIJ_03836	contig_2_pilon	4518849	4519166	+	318	6114
FGFFFLIJ_03837	contig_2_pilon	4519184	4520575	+	1392	23329
FGFFFLIJ_03838	contig_2_pilon	4520710	4521420	+	711	280
FGFFFLIJ_03839	contig_2_pilon	4521642	4522916	+	1275	177
FGFFFLIJ_03840	contig_2_pilon	4523100	4523534	+	435	30
FGFFFLIJ_03841	contig_2_pilon	4523600	4524022	+	423	36
FGFFFLIJ_03842	contig_2_pilon	4524149	4524943	+	795	68
FGFFFLIJ_03843	contig_2_pilon	4525029	4525481	+	453	258
FGFFFLIJ_03844	contig_2_pilon	4526153	4526944	-	792	157
FGFFFLIJ_03845	contig_2_pilon	4526961	4527872	-	912	164
FGFFFLIJ_03846	contig_2_pilon	4527943	4528854	-	912	125
FGFFFLIJ_03847	contig_2_pilon	4528844	4530004	-	1161	173
FGFFFLIJ_03848	contig_2_pilon	4530294	4531172	+	879	173
FGFFFLIJ_03849	contig_2_pilon	4531169	4532947	+	1779	262
FGFFFLIJ_03850	contig_2_pilon	4533032	4533955	+	924	99
FGFFFLIJ_03851	contig_2_pilon	4533967	4535115	+	1149	44
FGFFFLIJ_03852	contig_2_pilon	4535086	4535658	-	573	89
FGFFFLIJ_03853	contig_2_pilon	4535900	4536277	-	378	425
FGFFFLIJ_03854	contig_2_pilon	4536410	4537774	-	1365	1117
FGFFFLIJ_03855	contig_2_pilon	4537771	4537989	-	219	147
FGFFFLIJ_03856	contig_2_pilon	4538097	4538360	-	264	192
FGFFFLIJ_03857	contig_2_pilon	4538434	4539063	+	630	133
FGFFFLIJ_03858	contig_2_pilon	4539278	4539979	-	702	88
FGFFFLIJ_03859	contig_2_pilon	4540036	4540611	-	576	470
FGFFFLIJ_03860	contig_2_pilon	4540662	4541561	-	900	932
FGFFFLIJ_03861	contig_2_pilon	4541868	4542761	-	894	170
FGFFFLIJ_03862	contig_2_pilon	4543184	4544119	+	936	78
FGFFFLIJ_03863	contig_2_pilon	4544201	4545364	-	1164	29
FGFFFLIJ_03864	contig_2_pilon	4545756	4547492	-	1737	451
FGFFFLIJ_03865	contig_2_pilon	4547686	4551333	-	3648	581
FGFFFLIJ_03866	contig_2_pilon	4551398	4552399	-	1002	592
FGFFFLIJ_03867	contig_2_pilon	4552409	4553917	-	1509	1766
FGFFFLIJ_03868	contig_2_pilon	4554166	4554432	+	267	12
FGFFFLIJ_03869	contig_2_pilon	4554448	4555527	-	1080	279
FGFFFLIJ_03870	contig_2_pilon	4556056	4557132	+	1077	1329
FGFFFLIJ_03871	contig_2_pilon	4557723	4558778	+	1056	553
FGFFFLIJ_03872	contig_2_pilon	4558983	4559888	+	906	860
FGFFFLIJ_03873	contig_2_pilon	4560032	4560931	+	900	769
FGFFFLIJ_03874	contig_2_pilon	4561147	4561794	+	648	98
FGFFFLIJ_03875	contig_2_pilon	4561851	4563632	-	1782	371
FGFFFLIJ_03876	contig_2_pilon	4563855	4565411	+	1557	546
FGFFFLIJ_03877	contig_2_pilon	4565514	4565939	-	426	19722
FGFFFLIJ_03878	contig_2_pilon	4566044	4566814	-	771	1435
FGFFFLIJ_03879	contig_2_pilon	4567300	4567524	-	225	1265
FGFFFLIJ_03880	contig_2_pilon	4567777	4568094	-	318	117
FGFFFLIJ_03881	contig_2_pilon	4568143	4568523	+	381	249
FGFFFLIJ_03882	contig_2_pilon	4568729	4569283	+	555	98
FGFFFLIJ_03883	contig_2_pilon	4569333	4570469	+	1137	268
FGFFFLIJ_03884	contig_2_pilon	4570711	4571631	+	921	39
FGFFFLIJ_03885	contig_2_pilon	4571892	4572371	+	480	990
FGFFFLIJ_03886	contig_2_pilon	4572459	4573433	-	975	160
FGFFFLIJ_03887	contig_2_pilon	4573767	4575125	-	1359	341
FGFFFLIJ_03888	contig_2_pilon	4576192	4576824	-	633	199
FGFFFLIJ_03889	contig_2_pilon	4577081	4577638	+	558	10
FGFFFLIJ_03890	contig_2_pilon	4577631	4578059	-	429	2
FGFFFLIJ_03891	contig_2_pilon	4578225	4579481	-	1257	45
FGFFFLIJ_03892	contig_2_pilon	4579616	4580197	+	582	128
FGFFFLIJ_03893	contig_2_pilon	4580220	4580672	+	453	65
FGFFFLIJ_03894	contig_2_pilon	4580895	4581653	-	759	62
FGFFFLIJ_03895	contig_2_pilon	4582165	4583319	-	1155	348
FGFFFLIJ_03896	contig_2_pilon	4583526	4584989	-	1464	87
FGFFFLIJ_03897	contig_2_pilon	4585183	4585611	+	429	22
FGFFFLIJ_03898	contig_2_pilon	4585688	4586431	-	744	21
FGFFFLIJ_03899	contig_2_pilon	4586418	4587515	-	1098	9
FGFFFLIJ_03900	contig_2_pilon	4587550	4588005	-	456	0
FGFFFLIJ_03901	contig_2_pilon	4588060	4588866	-	807	6
FGFFFLIJ_03902	contig_2_pilon	4588968	4589477	+	510	53
FGFFFLIJ_03903	contig_2_pilon	4589369	4589857	-	489	14
FGFFFLIJ_03904	contig_2_pilon	4590053	4590718	+	666	18
FGFFFLIJ_03905	contig_2_pilon	4590854	4591423	-	570	106
FGFFFLIJ_03906	contig_2_pilon	4591495	4592388	+	894	26
FGFFFLIJ_03907	contig_2_pilon	4592484	4593608	+	1125	12
FGFFFLIJ_03908	contig_2_pilon	4593923	4595404	-	1482	369
FGFFFLIJ_03909	contig_2_pilon	4595864	4597201	+	1338	128
FGFFFLIJ_03910	contig_2_pilon	4597241	4598119	+	879	539
FGFFFLIJ_03911	contig_2_pilon	4598191	4598637	-	447	999
FGFFFLIJ_03912	contig_2_pilon	4598656	4598892	-	237	1882
FGFFFLIJ_03913	contig_2_pilon	4598999	4599583	-	585	1385
FGFFFLIJ_03914	contig_2_pilon	4599662	4599952	-	291	2461
FGFFFLIJ_03915	contig_2_pilon	4600181	4600498	+	318	7497
FGFFFLIJ_03916	contig_2_pilon	4600628	4601746	+	1119	7191
FGFFFLIJ_03917	contig_2_pilon	4601806	4602837	+	1032	1291
FGFFFLIJ_03918	contig_2_pilon	4602913	4604406	-	1494	385
FGFFFLIJ_03919	contig_2_pilon	4604514	4606973	-	2460	1078
FGFFFLIJ_03920	contig_2_pilon	4607573	4608250	+	678	985
FGFFFLIJ_03921	contig_2_pilon	4608299	4609381	+	1083	1683
FGFFFLIJ_03922	contig_2_pilon	4609460	4610719	+	1260	186
FGFFFLIJ_03923	contig_2_pilon	4610832	4611464	+	633	51
FGFFFLIJ_03924	contig_2_pilon	4611531	4613006	-	1476	791
FGFFFLIJ_03925	contig_2_pilon	4613216	4615531	+	2316	432
FGFFFLIJ_03926	contig_2_pilon	4615578	4617776	+	2199	882
FGFFFLIJ_03927	contig_2_pilon	4617884	4619608	+	1725	4938
FGFFFLIJ_03928	contig_2_pilon	4619766	4620191	-	426	269
FGFFFLIJ_03929	contig_2_pilon	4620525	4621193	+	669	280
FGFFFLIJ_03930	contig_2_pilon	4621190	4622125	+	936	476
FGFFFLIJ_03931	contig_2_pilon	4622243	4623217	+	975	1971
FGFFFLIJ_03932	contig_2_pilon	4623262	4623588	+	327	1282
FGFFFLIJ_03933	contig_2_pilon	4623662	4624279	-	618	368
FGFFFLIJ_03934	contig_2_pilon	4624591	4625694	-	1104	3266
FGFFFLIJ_03935	contig_2_pilon	4625691	4626521	-	831	4200
FGFFFLIJ_03936	contig_2_pilon	4627023	4627748	-	726	621
FGFFFLIJ_03937	contig_2_pilon	4627853	4628359	-	507	1590
FGFFFLIJ_03938	contig_2_pilon	4628374	4629561	-	1188	4060
FGFFFLIJ_03939	contig_2_pilon	4629565	4629882	-	318	1081
FGFFFLIJ_03940	contig_2_pilon	4629879	4630277	-	399	540
FGFFFLIJ_03941	contig_2_pilon	4630299	4630436	-	138	1092
FGFFFLIJ_03942	contig_2_pilon	4630795	4632720	+	1926	563
FGFFFLIJ_03943	contig_2_pilon	4633738	4634868	+	1131	2941
FGFFFLIJ_03944	contig_2_pilon	4635338	4636219	+	882	8786
FGFFFLIJ_03945	contig_2_pilon	4636275	4637411	+	1137	1956
FGFFFLIJ_03946	contig_2_pilon	4637431	4638006	+	576	157
FGFFFLIJ_03947	contig_2_pilon	4638269	4640323	+	2055	9555
FGFFFLIJ_03948	contig_2_pilon	4640395	4643019	+	2625	7221
FGFFFLIJ_03949	contig_2_pilon	4643035	4643748	+	714	481
FGFFFLIJ_03950	contig_2_pilon	4643866	4643942	+	77	6
FGFFFLIJ_03951	contig_2_pilon	4644173	4644307	+	135	1513
FGFFFLIJ_03952	contig_2_pilon	4644512	4645981	+	1470	143
FGFFFLIJ_03953	contig_2_pilon	4646001	4647437	-	1437	171
FGFFFLIJ_03954	contig_2_pilon	4647521	4648069	-	549	300
FGFFFLIJ_03955	contig_2_pilon	4648199	4648272	+	74	1
FGFFFLIJ_03956	contig_2_pilon	4648451	4649158	-	708	5147
FGFFFLIJ_03957	contig_2_pilon	4649470	4649997	+	528	2358
FGFFFLIJ_03958	contig_2_pilon	4650147	4651058	+	912	520
FGFFFLIJ_03959	contig_2_pilon	4651445	4651702	-	258	411
FGFFFLIJ_03960	contig_2_pilon	4651852	4652622	+	771	292
FGFFFLIJ_03961	contig_2_pilon	4652749	4653426	+	678	121
FGFFFLIJ_03962	contig_2_pilon	4653520	4653696	+	177	759
FGFFFLIJ_03963	contig_2_pilon	4653693	4654343	+	651	968
FGFFFLIJ_03964	contig_2_pilon	4654340	4655833	+	1494	887
FGFFFLIJ_03965	contig_2_pilon	4655859	4656605	+	747	253
FGFFFLIJ_03966	contig_2_pilon	4656723	4658744	-	2022	3259
FGFFFLIJ_03967	contig_2_pilon	4658891	4660360	-	1470	1990
FGFFFLIJ_03968	contig_2_pilon	4660357	4661754	-	1398	1694
FGFFFLIJ_03969	contig_2_pilon	4661778	4663313	-	1536	2819
FGFFFLIJ_03970	contig_2_pilon	4663406	4663933	-	528	1220
FGFFFLIJ_03971	contig_2_pilon	4663944	4664813	-	870	2973
FGFFFLIJ_03972	contig_2_pilon	4665452	4665536	+	85	124
FGFFFLIJ_03973	contig_2_pilon	4665651	4666550	-	900	36
FGFFFLIJ_03974	contig_2_pilon	4666668	4667873	+	1206	52
FGFFFLIJ_03975	contig_2_pilon	4667995	4669782	+	1788	122
FGFFFLIJ_03976	contig_2_pilon	4669817	4670554	+	738	65
FGFFFLIJ_03977	contig_2_pilon	4670690	4671340	-	651	71
FGFFFLIJ_03978	contig_2_pilon	4671460	4671822	+	363	37
FGFFFLIJ_03979	contig_2_pilon	4671911	4672345	-	435	12
FGFFFLIJ_03980	contig_2_pilon	4672448	4673653	+	1206	20
FGFFFLIJ_03981	contig_2_pilon	4673876	4675495	+	1620	141
FGFFFLIJ_03982	contig_2_pilon	4675671	4676630	+	960	96
FGFFFLIJ_03983	contig_2_pilon	4676641	4676985	+	345	119
FGFFFLIJ_03984	contig_2_pilon	4676994	4678127	-	1134	47
FGFFFLIJ_03985	contig_2_pilon	4678209	4679282	-	1074	155
FGFFFLIJ_03986	contig_2_pilon	4679282	4679776	-	495	43
FGFFFLIJ_03987	contig_2_pilon	4679770	4680543	-	774	74
FGFFFLIJ_03988	contig_2_pilon	4680540	4680920	-	381	90
FGFFFLIJ_03989	contig_2_pilon	4680917	4681876	-	960	760
FGFFFLIJ_03990	contig_2_pilon	4682045	4682713	+	669	80
FGFFFLIJ_03991	contig_2_pilon	4682710	4684290	+	1581	195
FGFFFLIJ_03992	contig_2_pilon	4684380	4685213	+	834	130
FGFFFLIJ_03993	contig_2_pilon	4685223	4686929	-	1707	206
FGFFFLIJ_03994	contig_2_pilon	4687154	4688674	+	1521	28
FGFFFLIJ_03995	contig_2_pilon	4688677	4689264	+	588	344
FGFFFLIJ_03996	contig_2_pilon	4689311	4689802	-	492	738
FGFFFLIJ_03997	contig_2_pilon	4690029	4691222	+	1194	199
FGFFFLIJ_03998	contig_2_pilon	4691219	4692253	+	1035	125
FGFFFLIJ_03999	contig_2_pilon	4692253	4693707	+	1455	67
FGFFFLIJ_04000	contig_2_pilon	4693753	4694745	+	993	221
FGFFFLIJ_04001	contig_2_pilon	4694742	4696841	+	2100	929
FGFFFLIJ_04002	contig_2_pilon	4696838	4697986	+	1149	2342
FGFFFLIJ_04003	contig_2_pilon	4698055	4699032	+	978	629
FGFFFLIJ_04004	contig_2_pilon	4699218	4700189	+	972	821
FGFFFLIJ_04005	contig_2_pilon	4700330	4700896	+	567	3140
FGFFFLIJ_04006	contig_2_pilon	4701003	4702724	-	1722	635
FGFFFLIJ_04007	contig_2_pilon	4703192	4704853	+	1662	1254
FGFFFLIJ_04008	contig_2_pilon	4704960	4706000	-	1041	105
FGFFFLIJ_04009	contig_2_pilon	4706024	4706440	-	417	582
FGFFFLIJ_04010	contig_2_pilon	4706674	4707351	-	678	2948
FGFFFLIJ_04011	contig_2_pilon	4707683	4708873	+	1191	1206
FGFFFLIJ_04012	contig_2_pilon	4708876	4709859	+	984	834
FGFFFLIJ_04013	contig_2_pilon	4709881	4711314	+	1434	708
FGFFFLIJ_04014	contig_2_pilon	4711393	4711569	-	177	4
FGFFFLIJ_04015	contig_2_pilon	4711806	4712591	+	786	105
FGFFFLIJ_04016	contig_2_pilon	4712554	4712994	-	441	17
FGFFFLIJ_04017	contig_2_pilon	4713193	4714032	+	840	457
FGFFFLIJ_04018	contig_2_pilon	4714038	4714241	+	204	216
FGFFFLIJ_04019	contig_2_pilon	4714275	4714538	-	264	102
FGFFFLIJ_04020	contig_2_pilon	4714531	4714890	-	360	258
FGFFFLIJ_04021	contig_2_pilon	4715087	4715383	+	297	50
FGFFFLIJ_04022	contig_2_pilon	4715446	4716195	-	750	82
FGFFFLIJ_04023	contig_2_pilon	4716344	4717318	+	975	32
FGFFFLIJ_04024	contig_2_pilon	4717281	4718747	-	1467	0
FGFFFLIJ_04025	contig_2_pilon	4718744	4719358	-	615	15
FGFFFLIJ_04026	contig_2_pilon	4719415	4719858	+	444	142
FGFFFLIJ_04027	contig_2_pilon	4720083	4721510	+	1428	6731
FGFFFLIJ_04028	contig_2_pilon	4721688	4723319	+	1632	617
FGFFFLIJ_04029	contig_2_pilon	4723439	4724140	+	702	112
FGFFFLIJ_04030	contig_2_pilon	4724137	4725456	+	1320	181
FGFFFLIJ_04031	contig_2_pilon	4725545	4726369	-	825	1020
FGFFFLIJ_04032	contig_2_pilon	4726513	4727301	+	789	820
FGFFFLIJ_04033	contig_2_pilon	4727316	4727819	-	504	385
FGFFFLIJ_04034	contig_2_pilon	4727989	4728177	+	189	5
FGFFFLIJ_04035	contig_2_pilon	4728279	4730126	+	1848	474
FGFFFLIJ_04036	contig_2_pilon	4730171	4730827	-	657	724
FGFFFLIJ_04037	contig_2_pilon	4731091	4731282	-	192	231
FGFFFLIJ_04038	contig_2_pilon	4731294	4732145	-	852	366
FGFFFLIJ_04039	contig_2_pilon	4732419	4732904	+	486	41
FGFFFLIJ_04040	contig_2_pilon	4733099	4733413	+	315	29
FGFFFLIJ_04041	contig_2_pilon	4733406	4734527	+	1122	152
FGFFFLIJ_04042	contig_2_pilon	4734568	4734798	-	231	2575
FGFFFLIJ_04043	contig_2_pilon	4734896	4735600	-	705	44
FGFFFLIJ_04044	contig_2_pilon	4735842	4737809	-	1968	481
FGFFFLIJ_04045	contig_2_pilon	4737811	4739106	-	1296	1186
FGFFFLIJ_04046	contig_2_pilon	4739426	4741252	-	1827	475
FGFFFLIJ_04047	contig_2_pilon	4741461	4741931	-	471	119
FGFFFLIJ_04048	contig_2_pilon	4742015	4742485	+	471	397
FGFFFLIJ_04049	contig_2_pilon	4742676	4743632	+	957	31
FGFFFLIJ_04050	contig_2_pilon	4743725	4744861	+	1137	254
FGFFFLIJ_04051	contig_2_pilon	4744774	4747005	-	2232	756
FGFFFLIJ_04052	contig_2_pilon	4747180	4748943	+	1764	2410
FGFFFLIJ_04053	contig_2_pilon	4749076	4749270	+	195	74
FGFFFLIJ_04054	contig_2_pilon	4749306	4749884	+	579	1161
FGFFFLIJ_04055	contig_2_pilon	4749958	4751667	-	1710	2659
FGFFFLIJ_04056	contig_2_pilon	4751803	4752543	-	741	244
FGFFFLIJ_04057	contig_2_pilon	4752645	4754174	-	1530	1303
FGFFFLIJ_04058	contig_2_pilon	4755092	4756561	-	1470	927
FGFFFLIJ_04059	contig_2_pilon	4756971	4758257	+	1287	110
FGFFFLIJ_04060	contig_2_pilon	4758328	4758999	+	672	72
FGFFFLIJ_04061	contig_2_pilon	4759042	4759752	+	711	51
FGFFFLIJ_04062	contig_2_pilon	4759749	4760810	+	1062	20
FGFFFLIJ_04063	contig_2_pilon	4760825	4761982	-	1158	751
FGFFFLIJ_04064	contig_2_pilon	4762063	4763133	-	1071	2995
FGFFFLIJ_04065	contig_2_pilon	4763293	4764234	+	942	257
FGFFFLIJ_04066	contig_2_pilon	4764285	4765412	-	1128	1003
FGFFFLIJ_04067	contig_2_pilon	4765605	4765838	-	234	576
FGFFFLIJ_04068	contig_2_pilon	4766179	4767513	+	1335	30
FGFFFLIJ_04069	contig_2_pilon	4767510	4768289	+	780	80
FGFFFLIJ_04070	contig_2_pilon	4768330	4768971	+	642	114
FGFFFLIJ_04071	contig_2_pilon	4768968	4770194	-	1227	106
FGFFFLIJ_04072	contig_2_pilon	4770212	4770988	+	777	19
FGFFFLIJ_04073	contig_2_pilon	4770978	4771385	+	408	52
FGFFFLIJ_04074	contig_2_pilon	4771496	4771723	-	228	12
FGFFFLIJ_04075	contig_2_pilon	4771850	4772668	+	819	1940
FGFFFLIJ_04076	contig_2_pilon	4772699	4773199	-	501	62
FGFFFLIJ_04077	contig_2_pilon	4773366	4774883	-	1518	175
