# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/HP126_prokka_output/HP126_annotation.gtf" "-o" "HP126_counts_60.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/60_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/60_sorted.bam
HFFIBJOL_04378	contig_1_pilon	4905550	4906971	+	1422	1291
HFFIBJOL_04379	contig_1_pilon	4907069	4907695	-	627	2
HFFIBJOL_04380	contig_1_pilon	4907913	4909733	-	1821	78
HFFIBJOL_04381	contig_1_pilon	4910255	4911028	-	774	325
HFFIBJOL_04382	contig_1_pilon	4911094	4912053	-	960	26
HFFIBJOL_04383	contig_1_pilon	4912097	4913317	-	1221	14
HFFIBJOL_04384	contig_1_pilon	4913538	4914689	+	1152	178
HFFIBJOL_04385	contig_1_pilon	4914686	4915861	+	1176	92
HFFIBJOL_04386	contig_1_pilon	4915858	4916733	+	876	70
HFFIBJOL_04387	contig_1_pilon	4917083	4919350	+	2268	199
HFFIBJOL_04388	contig_1_pilon	4919369	4919464	+	96	62
HFFIBJOL_04389	contig_1_pilon	4919454	4920755	+	1302	4896
HFFIBJOL_04390	contig_1_pilon	4921267	4923564	-	2298	261
HFFIBJOL_04391	contig_1_pilon	4923570	4923866	-	297	126
HFFIBJOL_04392	contig_1_pilon	4924252	4925559	+	1308	86
HFFIBJOL_04393	contig_1_pilon	4925584	4926399	-	816	18
HFFIBJOL_04394	contig_1_pilon	4926396	4927511	-	1116	57
HFFIBJOL_04395	contig_1_pilon	4927845	4928795	-	951	210
HFFIBJOL_04396	contig_1_pilon	4928873	4929076	-	204	76
HFFIBJOL_04397	contig_1_pilon	4929373	4930890	-	1518	51
HFFIBJOL_04398	contig_1_pilon	4930893	4931756	-	864	28
HFFIBJOL_04399	contig_1_pilon	4932145	4933164	-	1020	15
HFFIBJOL_04400	contig_1_pilon	4933198	4934118	-	921	90
HFFIBJOL_04401	contig_1_pilon	4934399	4935454	+	1056	95
HFFIBJOL_04402	contig_1_pilon	4935610	4936503	+	894	38
HFFIBJOL_04403	contig_1_pilon	4936534	4937445	+	912	48
HFFIBJOL_04404	contig_1_pilon	4937442	4939352	+	1911	74
HFFIBJOL_04405	contig_1_pilon	4939443	4940936	+	1494	190
HFFIBJOL_04406	contig_1_pilon	4941141	4941620	+	480	40
HFFIBJOL_04407	contig_1_pilon	4941685	4942914	-	1230	105
HFFIBJOL_04408	contig_1_pilon	4943124	4945979	+	2856	160
HFFIBJOL_04409	contig_1_pilon	4945976	4946896	+	921	29
HFFIBJOL_04410	contig_1_pilon	4946920	4947459	-	540	8
HFFIBJOL_04411	contig_1_pilon	4947651	4948139	+	489	2283
HFFIBJOL_04412	contig_1_pilon	4948198	4949220	-	1023	328
HFFIBJOL_04413	contig_1_pilon	4949596	4951725	+	2130	138
HFFIBJOL_04414	contig_1_pilon	4951928	4953007	+	1080	768
HFFIBJOL_04415	contig_1_pilon	4953341	4953820	+	480	3402
HFFIBJOL_04416	contig_1_pilon	4953961	4954167	+	207	378
HFFIBJOL_04417	contig_1_pilon	4954376	4954855	+	480	1749
HFFIBJOL_04418	contig_1_pilon	4955101	4955901	+	801	73
HFFIBJOL_04419	contig_1_pilon	4956017	4956667	-	651	90
HFFIBJOL_04420	contig_1_pilon	4956664	4957707	-	1044	14
HFFIBJOL_04421	contig_1_pilon	4957704	4959770	-	2067	16
HFFIBJOL_04422	contig_1_pilon	4959770	4960381	-	612	11
HFFIBJOL_04423	contig_1_pilon	4960626	4961498	-	873	33
HFFIBJOL_04424	contig_1_pilon	4961595	4962905	+	1311	34
HFFIBJOL_04425	contig_1_pilon	4963278	4963691	-	414	39
HFFIBJOL_04426	contig_1_pilon	4964079	4966040	+	1962	37
HFFIBJOL_04427	contig_1_pilon	4966043	4966450	+	408	44
HFFIBJOL_04428	contig_1_pilon	4966524	4966886	+	363	51
HFFIBJOL_04429	contig_1_pilon	4966867	4967490	+	624	50
HFFIBJOL_04430	contig_1_pilon	4967880	4968089	+	210	1532
HFFIBJOL_04431	contig_1_pilon	4968182	4969423	-	1242	14
HFFIBJOL_04432	contig_1_pilon	4969736	4970338	+	603	101
HFFIBJOL_04433	contig_1_pilon	4970490	4970563	-	74	64
HFFIBJOL_04434	contig_1_pilon	4970867	4972783	+	1917	409
HFFIBJOL_04435	contig_1_pilon	4972939	4975233	+	2295	259
HFFIBJOL_04436	contig_1_pilon	4975423	4976145	+	723	69
HFFIBJOL_04437	contig_1_pilon	4976485	4977891	+	1407	140
HFFIBJOL_04438	contig_1_pilon	4978640	4980304	+	1665	1893
HFFIBJOL_04439	contig_1_pilon	4980349	4980759	+	411	214
HFFIBJOL_04440	contig_1_pilon	4980756	4981496	+	741	20
HFFIBJOL_04441	contig_1_pilon	4981639	4982043	-	405	271
HFFIBJOL_04442	contig_1_pilon	4982118	4983158	+	1041	39
HFFIBJOL_04443	contig_1_pilon	4983244	4984731	-	1488	82
HFFIBJOL_04444	contig_1_pilon	4985320	4986702	-	1383	158
HFFIBJOL_04445	contig_1_pilon	4986948	4988714	-	1767	97
HFFIBJOL_04446	contig_1_pilon	4988716	4991619	-	2904	141
HFFIBJOL_04447	contig_1_pilon	4991616	4992959	-	1344	48
HFFIBJOL_04448	contig_1_pilon	4993311	4994327	-	1017	87
HFFIBJOL_04449	contig_1_pilon	4994327	4995805	-	1479	86
HFFIBJOL_04450	contig_1_pilon	4996500	4997480	-	981	1
HFFIBJOL_04451	contig_1_pilon	4997627	4998940	-	1314	18
HFFIBJOL_04452	contig_1_pilon	4998949	4999857	-	909	26
HFFIBJOL_04453	contig_1_pilon	4999864	5000853	-	990	29
HFFIBJOL_04454	contig_1_pilon	5000866	5002206	-	1341	34
HFFIBJOL_04455	contig_1_pilon	5002478	5003671	-	1194	35
HFFIBJOL_04456	contig_1_pilon	5003750	5004181	-	432	5
HFFIBJOL_04457	contig_1_pilon	5004336	5005223	+	888	31
HFFIBJOL_04458	contig_1_pilon	5005220	5005417	+	198	29
HFFIBJOL_04459	contig_1_pilon	5005421	5006053	-	633	160
HFFIBJOL_04460	contig_1_pilon	5006143	5006460	+	318	29
HFFIBJOL_04461	contig_1_pilon	5006481	5008595	-	2115	1982
HFFIBJOL_04462	contig_1_pilon	5008592	5009608	-	1017	561
HFFIBJOL_04463	contig_1_pilon	5009605	5010138	-	534	665
HFFIBJOL_04464	contig_1_pilon	5010350	5012188	+	1839	138
HFFIBJOL_04465	contig_1_pilon	5012216	5012677	+	462	164
HFFIBJOL_04466	contig_1_pilon	5012682	5013071	+	390	63
HFFIBJOL_04467	contig_1_pilon	5013076	5013666	+	591	32
HFFIBJOL_04468	contig_1_pilon	5013698	5014201	+	504	11
HFFIBJOL_04469	contig_1_pilon	5014288	5015358	-	1071	177
HFFIBJOL_04470	contig_1_pilon	5015636	5016172	+	537	1947
HFFIBJOL_04471	contig_1_pilon	5016251	5019640	-	3390	167
HFFIBJOL_04472	contig_1_pilon	5020133	5020450	+	318	313
HFFIBJOL_04473	contig_1_pilon	5020450	5022549	+	2100	102
HFFIBJOL_04474	contig_1_pilon	5022699	5024390	+	1692	14
HFFIBJOL_04475	contig_1_pilon	5024462	5024731	+	270	1220
HFFIBJOL_04476	contig_1_pilon	5024942	5025916	+	975	183
HFFIBJOL_04477	contig_1_pilon	5025986	5026960	+	975	25
HFFIBJOL_04478	contig_1_pilon	5027084	5028241	+	1158	136
HFFIBJOL_04479	contig_1_pilon	5028313	5030889	-	2577	482
HFFIBJOL_04480	contig_1_pilon	5031023	5031622	+	600	9
HFFIBJOL_04481	contig_1_pilon	5031662	5031898	+	237	98
HFFIBJOL_04482	contig_1_pilon	5031885	5032232	+	348	46
HFFIBJOL_04483	contig_1_pilon	5032292	5032834	+	543	70
HFFIBJOL_04484	contig_1_pilon	5032905	5033936	-	1032	1045
HFFIBJOL_04485	contig_1_pilon	5034021	5037356	-	3336	207
HFFIBJOL_04486	contig_1_pilon	5037769	5039511	+	1743	66
HFFIBJOL_04487	contig_1_pilon	5039530	5040576	-	1047	38
HFFIBJOL_04488	contig_1_pilon	5040792	5043374	-	2583	154
HFFIBJOL_04489	contig_1_pilon	5043497	5044165	+	669	44
HFFIBJOL_04490	contig_1_pilon	5044352	5044993	-	642	9303
HFFIBJOL_04491	contig_1_pilon	5045197	5046702	-	1506	64
HFFIBJOL_04492	contig_1_pilon	5046936	5048348	-	1413	47
HFFIBJOL_04493	contig_1_pilon	5048661	5049260	+	600	30
HFFIBJOL_04494	contig_1_pilon	5049360	5050082	-	723	0
HFFIBJOL_04495	contig_1_pilon	5050108	5051961	+	1854	16
HFFIBJOL_04496	contig_1_pilon	5051922	5053424	-	1503	95
HFFIBJOL_04497	contig_1_pilon	5053629	5054117	+	489	539
HFFIBJOL_04498	contig_1_pilon	5054203	5055012	+	810	33
HFFIBJOL_04499	contig_1_pilon	5055040	5056269	-	1230	54
HFFIBJOL_04500	contig_1_pilon	5056397	5057539	+	1143	167
HFFIBJOL_04501	contig_1_pilon	5057679	5058140	+	462	10
HFFIBJOL_04502	contig_1_pilon	5058082	5059287	-	1206	34
HFFIBJOL_04503	contig_1_pilon	5059611	5060432	+	822	0
HFFIBJOL_04504	contig_1_pilon	5060449	5061564	-	1116	7
HFFIBJOL_04505	contig_1_pilon	5062139	5062333	+	195	701
HFFIBJOL_04506	contig_1_pilon	5062378	5062755	-	378	94
HFFIBJOL_04507	contig_1_pilon	5062960	5063033	-	74	3
HFFIBJOL_04508	contig_1_pilon	5063216	5063292	+	77	17
HFFIBJOL_04509	contig_1_pilon	5063583	5064971	+	1389	6755
HFFIBJOL_04510	contig_1_pilon	5065271	5065885	+	615	1527
HFFIBJOL_04511	contig_1_pilon	5065957	5066640	+	684	1068
HFFIBJOL_04512	contig_1_pilon	5066803	5068092	+	1290	2636
HFFIBJOL_04513	contig_1_pilon	5068180	5069118	-	939	42
HFFIBJOL_04514	contig_1_pilon	5069164	5070066	-	903	183
HFFIBJOL_04515	contig_1_pilon	5070226	5072871	+	2646	3327
HFFIBJOL_04516	contig_1_pilon	5072837	5074066	-	1230	16
HFFIBJOL_04517	contig_1_pilon	5074365	5075813	+	1449	82
HFFIBJOL_04518	contig_1_pilon	5075853	5077421	+	1569	1488
HFFIBJOL_04519	contig_1_pilon	5077424	5077783	+	360	222
HFFIBJOL_04520	contig_1_pilon	5078013	5078426	+	414	385
HFFIBJOL_04521	contig_1_pilon	5078714	5079733	+	1020	6208
HFFIBJOL_04522	contig_1_pilon	5079909	5080841	+	933	392
HFFIBJOL_04523	contig_1_pilon	5080845	5081567	+	723	151
HFFIBJOL_04524	contig_1_pilon	5081564	5083705	+	2142	890
HFFIBJOL_04525	contig_1_pilon	5083702	5084910	+	1209	188
HFFIBJOL_04526	contig_1_pilon	5084945	5085409	-	465	26
HFFIBJOL_04527	contig_1_pilon	5085555	5087330	-	1776	34
HFFIBJOL_04528	contig_1_pilon	5087317	5088696	-	1380	4
HFFIBJOL_04529	contig_1_pilon	5088994	5090775	+	1782	232
HFFIBJOL_04530	contig_1_pilon	5090947	5092887	+	1941	2840
HFFIBJOL_04531	contig_1_pilon	5092991	5094205	+	1215	216
HFFIBJOL_04532	contig_1_pilon	5094322	5095065	+	744	582
HFFIBJOL_04533	contig_1_pilon	5095316	5099269	+	3954	498
HFFIBJOL_04534	contig_1_pilon	5099495	5099815	+	321	10209
HFFIBJOL_04535	contig_1_pilon	5099830	5100087	+	258	3241
HFFIBJOL_04536	contig_1_pilon	5100228	5101664	+	1437	232
HFFIBJOL_04537	contig_1_pilon	5101820	5102917	+	1098	62
HFFIBJOL_04538	contig_1_pilon	5103266	5103757	+	492	14
HFFIBJOL_04539	contig_1_pilon	5103955	5105223	+	1269	241
HFFIBJOL_04540	contig_1_pilon	5105353	5105964	+	612	104
HFFIBJOL_04541	contig_1_pilon	5106238	5107200	+	963	90
HFFIBJOL_04542	contig_1_pilon	5107231	5108358	-	1128	700
HFFIBJOL_04543	contig_1_pilon	5108500	5108679	+	180	10
HFFIBJOL_04544	contig_1_pilon	5108852	5109013	+	162	229
HFFIBJOL_04545	contig_1_pilon	5109058	5109687	+	630	661
HFFIBJOL_04546	contig_1_pilon	5109772	5111595	+	1824	322
HFFIBJOL_04547	contig_1_pilon	5111709	5112203	+	495	443
HFFIBJOL_04548	contig_1_pilon	5112512	5112853	+	342	65
HFFIBJOL_04549	contig_1_pilon	5113005	5113078	+	74	22
HFFIBJOL_04550	contig_1_pilon	5113241	5113486	+	246	16
HFFIBJOL_04551	contig_1_pilon	5113490	5113723	+	234	37
HFFIBJOL_04552	contig_1_pilon	5113921	5115753	+	1833	55
HFFIBJOL_04553	contig_1_pilon	5115768	5117075	-	1308	13
HFFIBJOL_04554	contig_1_pilon	5117239	5117312	+	74	66
HFFIBJOL_04555	contig_1_pilon	5117416	5117850	-	435	70
HFFIBJOL_04556	contig_1_pilon	5117941	5119482	-	1542	0
HFFIBJOL_04557	contig_1_pilon	5119479	5120465	-	987	0
HFFIBJOL_04558	contig_1_pilon	5121065	5123953	+	2889	1392
HFFIBJOL_04559	contig_1_pilon	5124157	5124966	+	810	223
HFFIBJOL_04560	contig_1_pilon	5125115	5125960	+	846	217
HFFIBJOL_04561	contig_1_pilon	5126955	5127800	+	846	0
HFFIBJOL_04562	contig_1_pilon	5127797	5130547	+	2751	0
HFFIBJOL_04563	contig_1_pilon	5130450	5131967	-	1518	69
HFFIBJOL_04564	contig_1_pilon	5132149	5132634	+	486	16
HFFIBJOL_04565	contig_1_pilon	5132634	5133566	+	933	31
HFFIBJOL_04566	contig_1_pilon	5133675	5133920	-	246	32
HFFIBJOL_04567	contig_1_pilon	5133993	5134976	+	984	63
HFFIBJOL_04568	contig_1_pilon	5135414	5136115	-	702	33
HFFIBJOL_04569	contig_1_pilon	5136691	5136957	-	267	7346
HFFIBJOL_04570	contig_1_pilon	5137149	5139017	+	1869	2280
HFFIBJOL_04571	contig_1_pilon	5139281	5139583	+	303	10
HFFIBJOL_04572	contig_1_pilon	5139907	5141796	+	1890	282
HFFIBJOL_04573	contig_1_pilon	5141907	5142494	-	588	414
HFFIBJOL_04574	contig_1_pilon	5142491	5146471	-	3981	1039
HFFIBJOL_04575	contig_1_pilon	5146722	5149736	+	3015	304
HFFIBJOL_04576	contig_1_pilon	5149866	5151098	+	1233	138
HFFIBJOL_04577	contig_1_pilon	5151196	5152029	+	834	160
HFFIBJOL_04578	contig_1_pilon	5152007	5152840	-	834	51
HFFIBJOL_04579	contig_1_pilon	5152869	5153540	-	672	51
HFFIBJOL_04580	contig_1_pilon	5153924	5154940	+	1017	1180
HFFIBJOL_04581	contig_1_pilon	5154941	5156077	+	1137	346
HFFIBJOL_04582	contig_1_pilon	5156303	5157409	+	1107	172
HFFIBJOL_04583	contig_1_pilon	5157406	5158149	+	744	60
HFFIBJOL_04584	contig_1_pilon	5158252	5158680	-	429	667
HFFIBJOL_04585	contig_1_pilon	5158896	5159744	+	849	6
HFFIBJOL_04586	contig_1_pilon	5159870	5160226	+	357	35
HFFIBJOL_04587	contig_1_pilon	5160248	5161153	+	906	53
HFFIBJOL_04588	contig_1_pilon	5161182	5161973	-	792	2
HFFIBJOL_04589	contig_1_pilon	5162141	5163499	+	1359	4
HFFIBJOL_04590	contig_1_pilon	5163605	5164690	+	1086	97
HFFIBJOL_04591	contig_1_pilon	5164690	5165328	+	639	71
HFFIBJOL_04592	contig_1_pilon	5165336	5166676	-	1341	16
HFFIBJOL_04593	contig_1_pilon	5166744	5167958	+	1215	80
HFFIBJOL_04594	contig_1_pilon	5168118	5169128	+	1011	3832
HFFIBJOL_04595	contig_1_pilon	5169149	5169646	+	498	517
HFFIBJOL_04596	contig_1_pilon	5169661	5170980	+	1320	157
HFFIBJOL_04597	contig_1_pilon	5171103	5172269	-	1167	4
HFFIBJOL_04598	contig_1_pilon	5172516	5173292	+	777	20
HFFIBJOL_04599	contig_1_pilon	5173905	5175428	+	1524	101566
HFFIBJOL_04600	contig_1_pilon	5175736	5178854	+	3119	1713017
HFFIBJOL_04601	contig_1_pilon	5178933	5179043	+	111	61
HFFIBJOL_04602	contig_1_pilon	5179188	5180018	+	831	34
HFFIBJOL_04603	contig_1_pilon	5180102	5180467	+	366	6
HFFIBJOL_04604	contig_1_pilon	5180487	5182109	-	1623	9
HFFIBJOL_04605	contig_1_pilon	5182400	5184019	+	1620	34
HFFIBJOL_04606	contig_1_pilon	5184016	5185116	+	1101	0
HFFIBJOL_04607	contig_1_pilon	5185113	5186537	+	1425	2
HFFIBJOL_04608	contig_1_pilon	5186619	5187887	+	1269	4
HFFIBJOL_04609	contig_1_pilon	5187971	5188909	+	939	554
HFFIBJOL_04610	contig_1_pilon	5188926	5190185	-	1260	10
HFFIBJOL_04611	contig_1_pilon	5190182	5191504	-	1323	25
HFFIBJOL_04612	contig_1_pilon	5191647	5191913	-	267	36
HFFIBJOL_04613	contig_1_pilon	5191976	5193010	-	1035	156
HFFIBJOL_04614	contig_1_pilon	5193344	5195122	+	1779	1722
HFFIBJOL_04615	contig_1_pilon	5195361	5196086	+	726	72
HFFIBJOL_04616	contig_1_pilon	5196142	5196888	+	747	47
HFFIBJOL_04617	contig_1_pilon	5196994	5197809	+	816	146
HFFIBJOL_04618	contig_1_pilon	5197886	5198314	-	429	552
HFFIBJOL_04619	contig_1_pilon	5198413	5199321	-	909	159
HFFIBJOL_04620	contig_1_pilon	5199338	5200111	-	774	82
HFFIBJOL_04621	contig_1_pilon	5200179	5201144	-	966	223
HFFIBJOL_04622	contig_1_pilon	5201377	5202759	+	1383	1088
HFFIBJOL_04623	contig_1_pilon	5202863	5203270	-	408	3
HFFIBJOL_04624	contig_1_pilon	5203448	5204659	+	1212	11
HFFIBJOL_04625	contig_1_pilon	5204647	5205312	+	666	19
HFFIBJOL_04626	contig_1_pilon	5205318	5205914	-	597	3076
HFFIBJOL_04627	contig_1_pilon	5205989	5206573	-	585	42
HFFIBJOL_04628	contig_1_pilon	5206685	5207692	-	1008	13
HFFIBJOL_04629	contig_1_pilon	5207858	5209306	-	1449	29
HFFIBJOL_04630	contig_1_pilon	5209420	5210313	+	894	287
HFFIBJOL_04631	contig_1_pilon	5210603	5212093	-	1491	219
HFFIBJOL_04632	contig_1_pilon	5212507	5213634	+	1128	228
HFFIBJOL_04633	contig_1_pilon	5214044	5216782	+	2739	533
HFFIBJOL_04634	contig_1_pilon	5217456	5218511	+	1056	54
HFFIBJOL_04635	contig_1_pilon	5218639	5219586	-	948	34
HFFIBJOL_04636	contig_1_pilon	5220060	5220509	-	450	279
HFFIBJOL_04637	contig_1_pilon	5220614	5221465	-	852	17
HFFIBJOL_04638	contig_1_pilon	5221472	5222476	-	1005	73
HFFIBJOL_04639	contig_1_pilon	5222527	5223813	-	1287	92
HFFIBJOL_04640	contig_1_pilon	5224126	5224884	+	759	6
HFFIBJOL_04641	contig_1_pilon	5224889	5225296	-	408	10
HFFIBJOL_04642	contig_1_pilon	5225345	5226178	+	834	56
HFFIBJOL_04643	contig_1_pilon	5226262	5227380	+	1119	18
HFFIBJOL_04644	contig_1_pilon	5227614	5227898	+	285	59
HFFIBJOL_04645	contig_1_pilon	5227978	5228253	-	276	24
HFFIBJOL_04646	contig_1_pilon	5228257	5228439	-	183	13
HFFIBJOL_04647	contig_1_pilon	5228443	5229225	-	783	56
HFFIBJOL_04648	contig_1_pilon	5229494	5229961	+	468	10
HFFIBJOL_04649	contig_1_pilon	5229903	5230628	-	726	0
HFFIBJOL_04650	contig_1_pilon	5231155	5231718	+	564	31
HFFIBJOL_04651	contig_1_pilon	5232391	5234298	-	1908	631
HFFIBJOL_04652	contig_1_pilon	5234713	5235375	+	663	672
HFFIBJOL_04653	contig_1_pilon	5235472	5236416	-	945	147
HFFIBJOL_04654	contig_1_pilon	5236512	5236865	-	354	19
HFFIBJOL_04655	contig_1_pilon	5236862	5239483	-	2622	16
HFFIBJOL_04656	contig_1_pilon	5239486	5240787	-	1302	4
HFFIBJOL_04657	contig_1_pilon	5240946	5242244	+	1299	1
HFFIBJOL_04658	contig_1_pilon	5242306	5242956	+	651	21
HFFIBJOL_04659	contig_1_pilon	5242969	5243715	-	747	62
HFFIBJOL_04660	contig_1_pilon	5243712	5244395	-	684	45
HFFIBJOL_04661	contig_1_pilon	5244594	5245535	+	942	43
HFFIBJOL_04662	contig_1_pilon	5245579	5246037	-	459	349
HFFIBJOL_04663	contig_1_pilon	5246283	5247488	+	1206	2562
HFFIBJOL_04664	contig_1_pilon	5247485	5248111	+	627	422
HFFIBJOL_04665	contig_1_pilon	5248108	5248254	+	147	108
HFFIBJOL_04666	contig_1_pilon	5248264	5248560	+	297	1259
HFFIBJOL_04667	contig_1_pilon	5248745	5250736	-	1992	13
HFFIBJOL_04668	contig_1_pilon	5250973	5252472	+	1500	0
HFFIBJOL_04669	contig_1_pilon	5252472	5252777	+	306	5
HFFIBJOL_04670	contig_1_pilon	5252930	5253715	+	786	22
HFFIBJOL_04671	contig_1_pilon	5253750	5254082	-	333	164
HFFIBJOL_04672	contig_1_pilon	5254254	5254700	+	447	23
HFFIBJOL_04673	contig_1_pilon	5254702	5255745	+	1044	49
HFFIBJOL_04674	contig_1_pilon	5255770	5256474	-	705	14
HFFIBJOL_04675	contig_1_pilon	5256606	5257037	+	432	5
HFFIBJOL_04676	contig_1_pilon	5257141	5258151	+	1011	27
HFFIBJOL_04677	contig_1_pilon	5258248	5258703	+	456	12
HFFIBJOL_04678	contig_1_pilon	5258821	5259279	+	459	17
HFFIBJOL_04679	contig_1_pilon	5259287	5261446	-	2160	0
HFFIBJOL_04680	contig_1_pilon	5261649	5262596	+	948	0
HFFIBJOL_04681	contig_1_pilon	5262593	5263924	+	1332	26
HFFIBJOL_04682	contig_1_pilon	5264253	5265530	+	1278	98
HFFIBJOL_04683	contig_1_pilon	5265631	5266593	+	963	81
HFFIBJOL_04684	contig_1_pilon	5266725	5268638	+	1914	343
HFFIBJOL_04685	contig_1_pilon	5268915	5270042	+	1128	308
HFFIBJOL_04686	contig_1_pilon	5270225	5271664	-	1440	196
HFFIBJOL_04687	contig_1_pilon	5271800	5272099	-	300	447
HFFIBJOL_04688	contig_1_pilon	5272388	5272461	+	74	534
HFFIBJOL_04689	contig_1_pilon	5272466	5272539	+	74	170
HFFIBJOL_04690	contig_1_pilon	5272719	5272795	+	77	34
HFFIBJOL_04691	contig_1_pilon	5272934	5273713	-	780	1145
HFFIBJOL_04692	contig_1_pilon	5273775	5274611	-	837	109
HFFIBJOL_04693	contig_1_pilon	5274750	5275907	-	1158	25
HFFIBJOL_04694	contig_1_pilon	5276050	5277381	-	1332	31
HFFIBJOL_04695	contig_1_pilon	5278060	5278416	-	357	0
HFFIBJOL_04696	contig_1_pilon	5278622	5282368	+	3747	106
HFFIBJOL_04697	contig_1_pilon	5282486	5282872	+	387	384
HFFIBJOL_04698	contig_1_pilon	5282865	5283461	+	597	66
HFFIBJOL_04699	contig_1_pilon	5283518	5284549	-	1032	736
HFFIBJOL_04700	contig_1_pilon	5284679	5285683	-	1005	0
HFFIBJOL_04701	contig_1_pilon	5285747	5288143	+	2397	12
HFFIBJOL_04702	contig_1_pilon	5288123	5288851	-	729	0
HFFIBJOL_04703	contig_1_pilon	5288914	5289147	-	234	0
HFFIBJOL_04704	contig_1_pilon	5289144	5290103	-	960	4
HFFIBJOL_04705	contig_1_pilon	5290108	5290884	-	777	0
HFFIBJOL_04706	contig_1_pilon	5291042	5292532	-	1491	3
HFFIBJOL_04707	contig_1_pilon	5292529	5297073	-	4545	5
HFFIBJOL_04708	contig_1_pilon	5297070	5297795	-	726	9
HFFIBJOL_04709	contig_1_pilon	5297803	5299035	-	1233	3
HFFIBJOL_04710	contig_1_pilon	5299246	5300193	-	948	0
HFFIBJOL_04711	contig_1_pilon	5300397	5300540	+	144	0
HFFIBJOL_04712	contig_1_pilon	5300555	5301790	+	1236	7
HFFIBJOL_04713	contig_1_pilon	5301756	5302772	-	1017	18
HFFIBJOL_04714	contig_1_pilon	5302933	5304552	+	1620	0
HFFIBJOL_04715	contig_1_pilon	5304539	5305342	-	804	2
HFFIBJOL_04716	contig_1_pilon	5305371	5306009	-	639	22
HFFIBJOL_04717	contig_1_pilon	5306165	5306596	-	432	28
HFFIBJOL_04718	contig_1_pilon	5306684	5307706	+	1023	168
HFFIBJOL_04719	contig_1_pilon	5308035	5308463	+	429	457
HFFIBJOL_04720	contig_1_pilon	5308707	5309774	+	1068	4
HFFIBJOL_04721	contig_1_pilon	5310849	5311418	+	570	10
HFFIBJOL_04722	contig_1_pilon	5311408	5312415	+	1008	2
HFFIBJOL_04723	contig_1_pilon	5312412	5313416	+	1005	0
HFFIBJOL_04724	contig_1_pilon	5313409	5314323	+	915	14
HFFIBJOL_04725	contig_1_pilon	5314789	5315574	-	786	56
HFFIBJOL_04726	contig_1_pilon	5315571	5316899	-	1329	41
HFFIBJOL_04727	contig_1_pilon	5316963	5317496	-	534	4
HFFIBJOL_04728	contig_1_pilon	5317745	5320282	+	2538	4
HFFIBJOL_04729	contig_1_pilon	5320362	5320760	+	399	78
HFFIBJOL_04730	contig_1_pilon	5320763	5321548	-	786	58
HFFIBJOL_04731	contig_1_pilon	5321686	5322579	-	894	180
HFFIBJOL_04732	contig_1_pilon	5322906	5323400	+	495	805
HFFIBJOL_04733	contig_1_pilon	5323455	5324330	+	876	174
HFFIBJOL_04734	contig_1_pilon	5324405	5325670	-	1266	753
HFFIBJOL_04735	contig_1_pilon	5325747	5325995	-	249	1683
HFFIBJOL_04736	contig_1_pilon	5326114	5327160	-	1047	715
HFFIBJOL_04737	contig_1_pilon	5327174	5328115	-	942	154
HFFIBJOL_04738	contig_1_pilon	5328205	5329395	-	1191	132
HFFIBJOL_04739	contig_1_pilon	5329427	5330143	+	717	39
HFFIBJOL_04740	contig_1_pilon	5330209	5331027	-	819	48
HFFIBJOL_04741	contig_1_pilon	5331208	5331681	+	474	145
HFFIBJOL_04742	contig_1_pilon	5331689	5332717	+	1029	141
HFFIBJOL_04743	contig_1_pilon	5332835	5334073	-	1239	2
HFFIBJOL_04744	contig_1_pilon	5334143	5335309	-	1167	0
HFFIBJOL_04745	contig_1_pilon	5335525	5336205	-	681	2
HFFIBJOL_04746	contig_1_pilon	5336202	5337587	-	1386	87
HFFIBJOL_04747	contig_1_pilon	5337726	5338631	-	906	57
HFFIBJOL_04748	contig_1_pilon	5338888	5340165	-	1278	23
HFFIBJOL_04749	contig_1_pilon	5340352	5341110	-	759	128
HFFIBJOL_04750	contig_1_pilon	5341225	5342829	+	1605	79
HFFIBJOL_04751	contig_1_pilon	5343177	5343581	+	405	12
HFFIBJOL_04752	contig_1_pilon	5343654	5343980	+	327	138
HFFIBJOL_04753	contig_1_pilon	5344141	5346873	-	2733	7429
HFFIBJOL_04754	contig_1_pilon	5347343	5347783	+	441	2725
HFFIBJOL_04755	contig_1_pilon	5347989	5348447	+	459	370
HFFIBJOL_04756	contig_1_pilon	5348627	5349202	+	576	7654
HFFIBJOL_04757	contig_1_pilon	5349457	5350032	+	576	825
HFFIBJOL_04758	contig_1_pilon	5350088	5351245	+	1158	958
HFFIBJOL_04759	contig_1_pilon	5351407	5352159	+	753	246
HFFIBJOL_04760	contig_1_pilon	5352376	5353680	-	1305	420
HFFIBJOL_04761	contig_1_pilon	5353900	5355072	+	1173	195
HFFIBJOL_04762	contig_1_pilon	5355145	5356635	+	1491	62
HFFIBJOL_04763	contig_1_pilon	5356639	5357784	+	1146	40
HFFIBJOL_04764	contig_1_pilon	5357781	5358602	+	822	25
